"Id","PostTypeId","Score","Title","Body","Tags","ViewCount","AnswerCount","CommentCount","CreationDate","ClosedDate"
77740912,1,1,"import dotenv config","use import module react app issue import code import quot dotenv config quot code place import app crash get error error node module dotenv lib main module find error resolve path user desktop developer client node module dotenv lib break change webpack use include polyfills core module default case verify need module configure polyfill want include polyfill need add fallback resolve fallback quot path quot require resolve quot path browserify quot install path browserify want include polyfill use empty module resolve fallback quot path quot false warning store secret such private api key react app environment variable embed build mean anyone view inspect app file doc href http create react app dev doc add custom environment variable rel nofollow noreferrer http create react app dev doc add custom environment variable","<npm><ecmascript-6><dotenv>",160,0,5,"2024-01-01T03:48:21.530",""
77740946,1,2,"second entry async function redux toolkit createasyncthunk put get undefined value console","pre class lang prettyprint code export const addtobasket createasyncthunk quot newbasket addtobasket quot cart return axios get quot quot re console log cart undefined let data re data data map item item console log item cart push item return cart code piece code post expect value second input async function undefined","<javascript><reactjs><react-redux><redux-toolkit>",62,1,0,"2024-01-01T04:20:38.990",""
77741014,1,0,"syntax error table name dynamic sql","write stored procedure sql check data present table fail data present insert data table see get error name pass variable error message blockquote msg level state line invalid object name emr integration dev dbo emr adf variable test blockquote store procedure pre code create procedure insertdata int int nvarchar nvarchar nvarchar begin declare nvarchar set dbo variable table name check value exist table reference database exists select dim client table clientid stagedname begin print error client exist return end exist select dbo emr emr emr name begin print error emr exist return end declare nvarchar max set exists select quotename client cast nvarchar emr cast nvarchar begin insert quotename client emr client name emr name value cast nvarchar cast nvarchar insert quotename client emr client name emr name value cast nvarchar cast nvarchar end exec executesql print data insert end code pre please help try remove add single code get correct name work","<sql><sql-server><t-sql><dynamic-sql>",102,1,3,"2024-01-01T05:01:31.130",""
77741639,1,3,"try convert panda project polars little trouble convert duplicate function polars","code calculate column name total sku count want column value occurrences unique subset let consider dummy data set pre code import panda data store item date sell qty dataframe data code pre subset pre code subset store item date total sku count duplicate subset subset keep first astype int code pre output pre code store item date sell qty total sku count code pre pre code subset store item total sku count duplicate subset subset keep first astype int code pre output pre code store item date sell qty total sku count code pre observe output understand problem find solution stackoverflow href drop duplicate row base column subset keep first polars drop duplicate row base column subset keep first case drop row useful polars new hard time solve problem please help way achieve support appreciate","<dataframe><python-polars>",92,1,4,"2024-01-01T10:44:04.307",""
77741527,1,-1,"react native error instal cocoapods dependency project","strong edit whole problem service today able get proper build version strong try install necessary component computer create react native project full knowledge macos environment day deal problem reset computer href setup native rel nofollow noreferrer setup native follow step quot instal cocoapods dependency quot step get follow error blockquote instal cocoapods dependency take minute dep deprecationwarning code punycode code module deprecate please use userland alternative use code node trace deprecation code show warn create error instal pod fail affect project initialization proceed blockquote case recommend install pod quot pod install quot command quot io quot folder get follow error blockquote error instal boost verification checksum incorrect expect edfe cffe caf get bba ede blockquote saw follow issue href instal boost verification checksum be incorrect expect error instal boost verification checksum incorrect expect href rel nofollow noreferrer mention start encounter problem validate file strong sure error get quot instal cocoapods dependency quot step relate strong open idea want stand react native project follow instruction quot react native dev quot site success","<react-native><macos><cocoapods>",1413,1,4,"2024-01-01T09:56:35.343",""
77741627,1,0,"unexpected character code prolog expect esb","make api call http endpoint api wso error pre code unexpected character code prolog expect code pre attempt call endpoint result pre code try port tcp nodelay set connect post source html http host port user agent curl content type application www form urlencoded content length upload sent byte mark bundle support multiuse http server mule core extension set cookie stick domain trionline iic local path transfer encode chunk content type text json charset utf date mon jan gmt keep alive false http version http power servlet jsp http status http request resource html http header transfer encode chunk keep alive false connection false set cookie lorg apache common httpclient cookie date mon jan gmt power servlet jsp content type text json charset utf http method post http query params http query string connection close connection quot token quot quot quot code pre seem transfer response text json handle different content type wso","<wso2><wso2-esb><wso2-enterprise-integrator>",1232,1,0,"2024-01-01T10:37:02.307",""
77741634,1,1,"angular standalone dependency injection problem","follow standalone api call contain service div class snippet data lang data hide false data console true data babel false div class snippet code pre class snippet code lang prettyprint code import injectable core import productendpoints constants apiconstants product endpoint import httpclient common http import observable rxjs import environment src environment environment development import product model product type providedin root export class productservice constructor private http httpclient getallproducts observable product return http get product environment apiurl productendpoints getallproduct getproductdetailbyid string observable product return http get product environment apiurl productendpoints code pre div div add service target component provider array error get inject standalone component pre code src app page product product rout error error uncaught promise nullinjectorerror injectorerror standalone productlistcomponent httpclient httpclient httpclient httpclient nullinjectorerror provider httpclient nullinjectorerror injectorerror standalone productlistcomponent httpclient httpclient httpclient httpclient nullinjectorerror provider httpclient nullinjector get core mjs injector get core mjs injector get core mjs injector get core mjs injector get core mjs chainedinjector get core mjs lookuptokenusingmoduleinjector core mjs getorcreateinjectable core mjs core mjs module core mjs resolvepromise zone resolvepromise zone zone zonedelegate invoketask zone core mjs asyncstacktaggingzonespec oninvoketask core mjs zonedelegate invoketask zone object oninvoketask core mjs zonedelegate invoketask zone runtask zone code pre","<angular><dependency-injection><angular16>",386,2,1,"2024-01-01T10:41:05.047",""
77741924,1,1,"change page language next app router","localise website next use app router route code lang code process seem route language define database exist link look code post abcd code want keep intact set correct language use code html lang quot quot code language meta data available document fetch database next doc mention code root static generation pre code export async function generatestaticparams return lang lang export default function root child params return html lang params lang body child body html code pre want set lang param route behing code lang code path possible","<next.js><next.js13>",626,1,0,"2024-01-01T12:39:47.310",""
77742023,1,1,"symbol asyncdispose define runtime","follow piece code pre code export function string asyncdisposable return async symbol asyncdispose console log dispose async promise resolve console log dispose async async function foo await use loggy quot asd quot foo code pre typescript configuration pre code quot schema quot quot org tsconfig quot quot display quot quot node quot quot version quot quot quot quot compileroptions quot quot lib quot quot quot quot esnext disposable quot quot dom quot quot module quot quot commonjs quot quot target quot quot quot quot strict quot true esmoduleinterop quot true quot skiplibcheck quot true quot forceconsistentcasinginfilenames quot true quot include quot quot src quot quot test quot code pre error get run pre code playground main src index user eitan git playground src index typeerror symbol define adddisposableresource user eitan git playground src index foo user eitan git playground src index object anonymous user eitan git playground src index module compile node internal module cjs loader module compile user eitan git playground node module src index module extension node internal module cjs loader object require extension compute user eitan git playground node module src index module load internal module cjs loader function module load internal module cjs loader function executeuserentrypoint runmain node internal module run main code pre see define symbol object return function run code get error state define checked correct version typescript provide typescript configuration","<typescript>",701,1,2,"2024-01-01T13:24:10.010",""
77741144,1,0,"scroll msvc text editor window character time","able scroll text line time assign windowscrollup windowscrolldown command ctrl ctrl arrow key microsoft visual studio ide windowscrollleft windowscrollright command scroll window screen time scroll character time think macro caret jump edge screen right arrow leave pressed arrow key cause screen scroll distance much character","<visual-studio><text><scroll><ide><editor>",20,0,0,"2024-01-01T06:36:53.207",""
77741165,1,0,"image import astro storybook type","use react astro project react file import image pre code import logonormal quot image logo logo png code pre code logonormal code different type depend context storybook string path image render image pre code img src lognormal alt quot quot code pre astro import type imagemetadata render something pre code img src logonormal src alt quot quot code deal order astro project work storybook change structure component import image solution way solve import image react component","<reactjs><storybook><astrojs>",91,0,0,"2024-01-01T06:49:48.283",""
77741381,1,-1,"memory management allocation memory slot","dear stack family happy year have wonderful time need help learn memory management general compute book reference great question specific program be memory address assign compilation execution impression address assigned execution size offset define compilation comment appreciate specific case question say define char array data type access array use pointer element need identify pointer source require retrieve data element array try read array access element read reach null character separate register show array length know stop define compilation execution addition assume use register record use memory slot define next data type need know slot free need guidance reference book thanks advance mehdi specific problem need advice","<c><dynamic-memory-allocation>",102,1,15,"2024-01-01T08:45:20.747","2024-01-01T10:41:38.473"
77741481,1,2,"add qscintilla cmake","try use code qscintilla code order develop text editor use code qmake code year know way add library pre code config qscintilla code pre question add target link library cmake try use code target link library qscintilla code report quot target name qscintilla find something similar resolve way code qscintilla code instal build code qmake code know compatible code cmake code","<c++><qt><cmake><qscintilla>",140,1,1,"2024-01-01T09:37:42.280",""
77741496,1,1,"strapi load error create component content type","try run strapi backend build context admin creation successfull load error show load strapi error seem unexpected error try debug information quot everything work fine create new component content type pre code syntaxerror user manuj desktop expogo xacademy xacademy backend src component course description course description json unexpected token json position json parse anonymous object readfile user manuj desktop expogo xacademy xacademy backend node module jsonfile index async loadfiles user manuj desktop expogo xacademy xacademy backend node module strapi dist load load file async object loadcomponents user manuj desktop expogo xacademy xacademy backend node module strapi dist core loader component async strapi loadcomponents user manuj desktop expogo xacademy xacademy backend node module strapi dist strapi async promise index async strapi register user manuj desktop expogo xacademy xacademy backend node module strapi dist strapi async strapi load user manuj desktop expogo xacademy xacademy backend node module strapi dist strapi async object develop user manuj desktop expogo xacademy xacademy backend node module admin dist chunk index async develop user manuj desktop expogo xacademy xacademy backend node module admin dist chunk develop code pre","<react-native><strapi>",684,0,1,"2024-01-01T09:44:03.837",""
77741235,1,0,"regard node nlp add value","nlpmanger adddocument follow pre code manager adddocument saw hero eat food sawhero code pre add value control final classification score","<nlp><classification><nlp.js>",26,0,0,"2024-01-01T07:25:17.793",""
77741269,1,0,"use wikidata extract city country detail sparql","interested city town village postal code state province official homepage data exists wikidata seem unable use sparql extract pre code select city citylabel city wdt wdt wdt service wikibase label serviceparam wikibase language quot quot order citylabel code pre basic approach return plenty record label assume city town village label return thing href rel nofollow city town village place sort play come pre code select distinct citylabel countylabel officialhomepage city wdt city wdt city wdt county optional city wdt officialhomepage service wikibase label serviceparam wikibase language quot quot code city do anybody good approach build query understand sql put wdt hard","<sparql><wikidata-query-service>",159,0,4,"2024-01-01T07:45:14.370",""
77741376,1,0,"mui nextjs problem server side","develop application need mui user panel section seo main page want ask problem server side section know better option let know familiar tailwind due speed development need ready make component","<next.js><material-ui>",119,0,0,"2024-01-01T08:43:38.413",""
77741410,1,0,"upload image telegram bot user twiter account","hello guy need help work telegram bot generates image want user able share image twitter account uploaded image twitter obtain medium struggle figure attach image tweet use twitter web intent refer twitter web intent documentation href com doc intent rel nofollow noreferrer com doc intent find clear example explanation include medium tweet use web intent someone provide guidance code example use twitter web intent attach image tweet send image twtter server get medium cannot send medium web intent send text medium send medium twitter get medium pre code tweet async const uri quot com gljnh jpg quot const filename quot image png quot download uri filename async function try const mediaid await twitterclient uploadmedia quot image png quot console log mediaid await twitterclient tweet text quot hello world image ukraine quot medium medium id mediaid catch console log tweet code pre share image press share button pre code export const reply markup inline keyboard text quot share quot url quot text meme generate use memeproof unleash creativity use quot remove keyboard true code pre","<twitter-api-v2>",97,0,0,"2024-01-01T09:00:00.213",""
77742206,1,0,"access mesh output mesh shader cpu","make voxel game vulkan bulk computation render face block generate block terrain generator hearing flexibility mesh shader have treat compute shader intrigue put procedural generation code shader touch mesh shader generate terrain data whereas leave cpu traditional vertex shader pipeline need terrain data send cpu test collision player note much player interactivity collision be general support mesh shader return mesh data cpu chance achieve nvidia go compute shader traditional rendering pipeline","<glsl><shader><mesh><vulkan><voxel>",133,1,0,"2024-01-01T14:39:32.933",""
77742292,1,1,"noreversematch add comment section django","try add comment error cannot figure error pre code lesson reverse post comment argument find tried year month day lesson comment code pre highlight pre code form action quot url lang learn app post comment post quot method quot post quot code pre url pre code urlpatterns path int year int month int day slug lesson view lesson detail name lesson detail path int year int month int day slug lesson comment view post comment name post comment code pre form pre code class commentform form modelform class meta comment field email body code pre model pre code class lesson model model class status model textchoices draft draft publish publish title model charfield max length slug model slugfield max length unique date publish author model foreignkey user delete model cascade related name blog post body model textfield tag taggablemanager publish model datetimefield default timezone create model datetimefield auto add true updated model datetimefield auto true status model charfield max length choice status choice default status draft object model manager publish publishedmanager class meta order publish index model index field publish def str return self title def get absolute url self return reverse lang learn app lesson detail args publish year publish month self publish day slug class comment model model post model foreignkey lesson delete model cascade related name comment name model charfield max length email model emailfield body model textfield create model datetimefield auto add true updated model datetimefield auto true active model booleanfield true class meta order create index model index field create def str return comment self name post code pre view pre code def post comment request post post get object lesson post status lesson status publish comment none comment post form commentform data request post form valid create comment object save database comment form save commit false assign post comment comment post post save comment database comment save return render request lesson comment html post post form form comment comment code pre comment form html pre code add new comment form action quot url lang learn app post comment post quot method quot post quot form csrf token input type quot submit value quot add comment quot form code lesson detail html pre code comment count total comment total comment comment total comment pluralize endwith comment comment div class quot comment quot class quot info quot comment forloop counter comment name comment create comment body linebreaks div comment endfor include quot lesson comment form html quot code sure get error follow instruction book django example make adjustment blog post use lesson idea get error thanks advance","<python><django>",50,2,0,"2024-01-01T15:06:56.563",""
77742341,1,0,"mongodb query retrieve object true status nest element","mongodb collection document structure follow pre code quot quot quot oid quot quot quot quot permission quot quot menu element quot quot home quot quot name quot quot home quot quot status quot true quot contact quot quot name quot quot contact quot quot status quot true quot quot quot name quot quot quot status quot true code pre need write mongodb query retrieve object status true permission menu element nested array someone assist craft appropriate query thank advance help try follow php code retrieve document mongodb status true permission menu element array pre code permission system find permission menu element elemmatch status true permission menu element code pre code produce expect result expect retrieve document element permission menu element array status true appreciate insight correction regard syntax mongodb query","<php><mongodb>",32,0,1,"2024-01-01T15:22:14.713",""
77741730,1,2,"fix admin sdk custom cm element render","custom cm element register admin sdk render saw console error happend location renderer component try read data object code elementdata code environment shopware admin extension sdk href net pih png rel nofollow noreferrer img src net pih png alt enter image description href net gyzcr png rel nofollow noreferrer img src net gyzcr png alt enter image description","<shopware6><shopware6-app>",130,0,3,"2024-01-01T11:21:24.573",""
77741830,1,0,"nestjs inject userservice rolesgaurd","code userservice code export user module pre code import mongoosemodule forfeature name user name schema userschema mongoosemodule forfeature name profile name schema profileschema controller usercontroller provider userservice export userservice export class usermodule code pre strong rolesgaurd strong pre code export class rolesguard implement canactivate constructor private reflector reflector userservice private readonly userservice userservice canactivate context executioncontext boolean promise boolean observable boolean const role reflector get role context gethandler role return true const request context switchtohttp getrequest const user request user const params request params role include user role throw new unauthorizedexception authorize access api endpoint user role role account manager amp amp params organization check account manager assign queried organization const isassigned userservice hasaccesstoorganization user userid params organization isassigned throw new unauthorizedexception authorize perform action organization return true code pre inject user service role gaurd start get error module use rolesgaurd pre code error nest resolve dependency rolesguard reflector please make sure argument userservice index available coachmodule context potential solution coachmodule valid nestjs module userservice provider part current coachmodule userservice export separate module import coachmodule import module contain userservice code pre solution problem need add user service import module use code rolesgaurd code","<node.js><typescript><nestjs>",36,1,0,"2024-01-01T12:01:12.457",""
77741832,1,0,"build rust binary android use bazel","build code binary code execute android device want use href rel nofollow noreferrer code rust rule code able build confuse flag use try linux want know do code build bazel code pre class lang prettyprint code rust binary name quot hello quot srcs quot src main quot code pre try executable rust binary follow flag bazel pre class lang bash prettyprint override code bazel build rust hello android platform android arm extra toolchains toolchain code pre fail pre code external androidndk toolchains llvm prebuilt darwin build toolchain suite rule toolchains llvm prebuilt darwin toolchain suite toolchain suite toolchains llvm prebuilt darwin toolchain suite contain toolchain cpu darwin arm code pre run macos","<android><rust><android-ndk><bazel>",168,1,1,"2024-01-01T12:01:47.567",""
77741611,1,0,"way control scroll extendednestedscrollview","page extend nestedscrollview unable find way perform scroll controller action nest page know unsupported feature look possible solution try tried get code primaryscrollcontroller code context work perform scroll tab code try pre code primaryscrollcontroller context position jumpto primaryscrollcontroller context position maxscrollextent code pre instal extend nested scrollview pull refresh pre code flutter pub add extend nested scroll view flutter pub add pull refresh code pre pre code import dart math import package extend nested scroll view extend nested scroll view dart import package flutter material dart import package pull refresh pull refresh dart void main runapp const myapp class myapp extend statelesswidget const super key widget build buildcontext context return const materialapp home home class home extend statefulwidget const home super key homestate createstate homestate class homestate extend state home singletickerproviderstatemixin tabcontroller tabcontroller void initstate super initstate tabcontroller tabcontroller length vsync void dispose tabcontroller dispose super dispose widget build buildcontext context return scaffold body extendednestedscrollview onlyonescrollinbody true headersliverbuilder buildcontext context bool innerboxisscrolled return widget sliverappbar title const text nest scroll tab pin true float true bottom tabbar controller tabcontroller tab const tab text tab tab text tab tab text tab tab text tab body tabbarview controller tabcontroller child tabpage tabpage tabpage tabpage class tabpage extend statefulwidget tabpage super key tabpagestate createstate tabpagestate class tabpagestate extend state tabpage automatickeepaliveclientmixin late refreshcontroller refreshcontroller late texteditingcontroller texteditingcontroller list string listitem late color bgcolor random run void initstate listitem addall list generate index item index bgcolor color primary run nextint color primary length refreshcontroller refreshcontroller texteditingcontroller texteditingcontroller super initstate void dispose refreshcontroller dispose texteditingcontroller dispose super dispose widget build buildcontext context super build context require automatickeepaliveclientmixin return safearea top false child column child expand child stack child smartrefresher controller refreshcontroller onrefresh setstate bgcolor color primary run nextint color primary length refreshcontroller refreshcompleted onloading setstate refreshcontroller loadcomplete child listview builder itemcount listitem length controller primaryscrollcontroller context itembuilder context int index return coloredbox color bgcolor child listtile title text listitem index align alignment alignment bottomright child pad pad const edgeinsets child container decoration boxdecoration color color white borderradius borderradius circular child pad pad const edgeinsets child iconbutton icon const icon icon keyboard arrow color color blue onpressed unable scroll end list primaryscrollcontroller context position jumpto primaryscrollcontroller context position maxscrollextent print debug primaryscrollcontroller context position pad pad const edgeinsets child textfield controller texteditingcontroller decoration inputdecoration border const outlineinputborder suffix iconbutton onpressed setstate listitem add value text icon const icon icon send bool get wantkeepalive true code pre perform scroll control nestedscrollview body retain scroll behavior nestedscrollview","<flutter><scroll><nestedscrollview>",208,0,0,"2024-01-01T10:32:55.740",""
77741625,1,0,"measure width part mask image circular shape","mask href net uvduo png rel nofollow noreferrer img src net uvduo png alt mask accord width several point mask image base mask imag method cod get result href net fbt png rel nofollow noreferrer img src net fbt png alt result new circular shape straight line measure width use rotation method seem inaccurate way measure part update describe goal measure width part curve indicate red line follow image href net png rel nofollow noreferrer img src net png alt enter image description","<python><opencv><image-processing><computer-vision>",325,3,7,"2024-01-01T10:36:37.647",""
77741624,1,0,"swiftui task block","try render complex view create display pdf render content initiate press button task complete want display sheet pdf want show progressview process notice main blocked task async await swiftui reproduce example try achieve pre code struct contentview view let array quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot quot ten quot quot quot quot twelve quot quot thirteen quot quot fourteen quot quot fifteen quot quot sixteen quot quot seventeen quot quot eighteen quot quot nineteen quot quot twenty quot var hideprogressview true var pdfurl url var body view vstack hideprogressview progressview progressviewstyle circular pad bottom button hideprogressview false task await renderview hideprogressview true show pdf label text quot generate pdf quot buttonstyle borderedprominent func renderview async let url url documentsdirectory append path quot output pdf quot var box cgrect width height guard let pdf cgcontext url cfurl mediabox amp box nil return item array pdf beginpdfpage nil let renderer imagerenderer content text item renderer render size context context pdf pdf endpdfpage pdf closepdf pdfurl url code pre show delay complicate view take render block significant progressview show tried use global queue dispatch background draw view crash wonder best way render view pdf block main least able show progressview operation ongoing","<ios><xcode><swiftui>",348,1,2,"2024-01-01T10:36:23.070",""
77741943,1,0,"fix axios error react","want develop estate app react use api href rel nofollow noreferrer rest api link get error fetch api solve problem use get method note share code error img div class snippet data lang data hide false data console true data babel false div class snippet code pre class snippet code lang prettyprint code import axios axios export const baseurl rapidapi com export const fetchapi async url const data await axios get url header rapidapi host bayut rapidapi com rapidapi key api key return data import baseurl fetchapi utils fetchapi useeffect const propertyforsale fetchapi baseurl property list locationexternalids amp purpose sale amp hitsperpage console log propertyforsale code pre pre class snippet code html lang html prettyprint code script src com ajax libs react umd react production min script script src com ajax libs react dom umd react dom production script code pre div div href net kesf png rel nofollow noreferrer img src net kesf png alt error img","<reactjs><error-handling><axios><get>",48,0,0,"2024-01-01T12:47:40.523",""
77742136,1,0,"create custom control change parent template","read several topic discussion issue decide implementation option optimal initial condition example clarification create new solution quot wpf net quot download nuget package quot materialdesignthemes quot quot materialdesignthemes mahapps select quot default quot theme pre class lang xml prettyprint code application resource resourcedictionary resourcedictionary mergeddictionaries resourcedictionary source quot pack application materialdesignthemes wpf component theme materialdesigntheme default xaml quot resourcedictionary mergeddictionaries resourcedictionary application resource code pre create empty custom control derive combobox pre class lang prettyprint code public class mycombobox combobox code pre expect behavior default style key reassign combobox style pick parent style pick define style derive combobox style do different way possible option pre class lang xml prettyprint code uniformgrid background quot aqua quot row quot quot height quot quot combobox margin quot quot borderthickness quot quot borderbrush quot green local mycombobox margin quot quot borderthickness quot quot borderbrush quot green local mycombobox margin quot quot borderthickness quot quot borderbrush quot green quot frameworkelement style style targettype local mycombobox quot basedon quot staticresource type combobox quot frameworkelement style local mycombobox uniformgrid code pre href net png rel nofollow noreferrer img src net png alt enter image description solution pre class lang prettyprint override code public class mycombobox combobox public mycombobox setresourcereference styleproperty typeof combobox code work variant set default key parent type pre class lang prettyprint override code public class mycombobox combobox static mycombobox defaultstylekeyproperty overridemetadata typeof mycombobox new frameworkpropertymetadata typeof combobox code pre set style theme generic xaml derive parent pre class lang xml prettyprint code resourcedictionary xmlns quot com winfx xaml presentation quot xmlns quot com winfx xaml quot xmlns quot clr namespace wpfcustomcontrolmd quot style targettype quot type mycombobox quot basedon quot staticresource type combobox quot resourcedictionary code pre understand custom control use style parent element specify parent element theme reason cannot use default style parent type specify application option solve problem custom control use default style specify","<wpf><material-design><custom-controls>",40,0,0,"2024-01-01T14:10:43.657",""
77742143,1,1,"resolve vsix package type microsoft visualstudio projecttemplate cannot include pkgdef file","hop someone shed light cannot find documentation create new vsix use empty vsix community toolkit template include project template create attempt upload marketplace get follow error blockquote vsix package type microsoft visualstudio projecttemplate cannot include pkgdef file blockquote pkgdef file contain follow pre code rootkey runtimeconfiguration codebase quot name quot quot community visualstudio toolkit quot quot publickeytoken quot quot quot quot culture quot quot neutral quot quot version quot quot quot quot codebase quot quot packagefolder community visualstudio toolkit dll quot code pre resolve way marketplace let upload project template know point understand resolve pkgdef file generate reference nuget package know accept","<templates><vsix><marketplace>",69,2,1,"2024-01-01T14:12:10.123",""
77741530,1,1,"upload file sharepoint document library sub folder use console application","scrap internet week use various different solution give none work solution provide old work new library add security feature mfa give solution throw kind error various people suggest various different workarounds comment get fix scan thread try various different option fail think post useful someone face similar issue console app want use task scheduler automate run day have use mean sync drive creates duplicate file think use robust mechanism console app try powershell script hop able ask task scheduler run script schedule none work narrow disabled mfa try use app password manage generate app password work kind error fix get point come point resource fix error use sharepoint developer site test moment example site url href com rel nofollow noreferrer com create site call document href com sit document rel nofollow noreferrer com sit document goal upload file sub folder document library document site wonder someone sample code package name need configure use nuget necessary use statement conflict namespaces use username password approach app password clientid secret other query file merge change set configure merge change user open file sharepoint start edit able upload file force hope someone able put end end solution post link previous post thank advance","<c#><sharepoint><file-upload><console><document>",568,1,1,"2024-01-01T09:57:33.417",""
77741596,1,0,"winforms style bunifu datagridview work","work winforms application application set theme use method everything work bunifudatagridview datagridview datagridview code get new header style selection color try ask gpt stupid pre code datagridview currenttheme headerstyle backcolor themecolor primarycolor datagridview currenttheme headerstyle selectionbackcolor themecolor secondarycolor datagridview currenttheme headerstyle backcolor themecolor primarycolor datagridview currenttheme headerstyle selectionbackcolor themecolor secondarycolor code call method form load event set allow custom theme quot true code headerstyle selectionbackcolor code work someone know solve please help","<c#><winforms><datagridview><bunifu>",81,1,1,"2024-01-01T10:27:27.730",""
77741781,1,0,"use webpack postcss import syntax","website build use sas compile vanilla code quot typw module quot code cs compile code get build compressed production ready version use webpack want use webpack remove unused cs uncss additional formating autoprefixer cssnano problem clear information configure webpack module commonjs error run build script nothing change compile code production code part webpack config work fine portion pre class lang prettyprint code webpack config import cssnano quot cssnano quot import autoprefixer quot autoprefixer quot import uncss quot postcss uncss quot const config mode quot production entry index path resolve quot public script index quot output path resolve quot dist quot filename quot name contenthash quot clean true assetmodulefilename quot name ext quot module rule test cs exclude node module use loader quot style loader quot loader quot cs loader quot option importloaders loader quot postcss loader quot option postcssoptions config path resolve fileurltopath import meta url quot postcss config quot plugins autoprefixer browser quot last version quot quot quot cssnano preset quot default quot uncss html path resolve fileurltopath import meta url quot dist html quot export default config code pre try use external config postcss webpack config work pre class lang prettyprint code postcss config import cssnano quot cssnano quot import autoprefixer quot autoprefixer quot import uncss quot postcss uncss quot const plugins plugins cssnano preset quot default quot autoprefixer browser quot last version quot quot quot uncss html quot html quot export default plugins code pre goal remove unused cs base applied class html accomplish try different combination configs href contrib postcss loader tab readme file add dependency contextdependencies builddependencies missingdependencies rel nofollow noreferrer github postcss webpack repo try use default configs use require use cjs file extension result get error pre code set plugins parser stringifier postcss nothing pick plugins case use postcss config code pre presume pick cjs extension add postcss set webpack config require syntax use cjs work fine postcss config cjs seem work switching work threw different error skill issue yea be","<webpack><ecmascript-6><commonjs><postcss><postcss-loader>",102,0,0,"2024-01-01T11:44:27.083",""
77741815,1,0,"gutenberg block change support control","work plugin stick block support need change support block inspector control attribute see support section edit inspector control let explain detail pre code quot schema quot quot org trunk block json quot quot apiversion quot quot name quot quot myplugin name quot quot support quot quot html quot false quot space quot quot experimentalskipserialization quot true margin quot true quot pad quot true quot attribute quot code pre want create handle function change strong support space pad true false strong anything setattribute anyattr newvalue support help perfect","<reactjs><wordpress><block><wordpress-gutenberg>",316,1,0,"2024-01-01T11:56:44.670",""
77741917,1,0,"draw circle custombutton class draw circle form","create class custombutton button control drag control form designer toolbox show rectangle circle want drag custombutton form designer draw circle form mean want circle drawn form circle button control pre code use system use system collection generic use system draw draw use system draw use system use system text use system thread task use system windows form namespace draw shape class custombutton button protect override void onpaint painteventargs pevent base onpaint pevent draw pevent graphic private void draw graphic smoothingmode smoothingmode antialias calculate center form client area int centerx clientsize width int centery clientsize height adjust size ellipse base requirement int ellipsewidth int ellipseheight calculate position ellipse center int ellipsex centerx ellipsewidth int ellipsey centery ellipseheight pen mypen new pen color red drawellipse mypen ellipsex ellipsey ellipsewidth ellipseheight fillellipse brush red ellipsex ellipsey ellipsewidth ellipseheight code result form rectangle circle href net sgvgg jpg rel nofollow noreferrer img src net sgvgg jpg alt draw rectangle form circle","<c#><winforms>",128,2,2,"2024-01-01T12:37:54.390",""
77741545,1,0,"update self sign ssl tl certificate docker private registry need remove exist image","docker private registry deploy code code protect self sign tl certificate registry contain image use container deployment face issue ssl tl certificate expire able log use command code docker login username test code execute command result follow error blockquote error response daemon get quot quot tl fail verify certificate certificate expire valid current time blockquote generate new set certificate restart reinitialize docker container follow pre code docker run restart registry pwd auth auth pwd cert cert pwd cert cert registry htpasswd registry auth htpasswd realm quot registry realm quot registry auth htpasswd path auth htpasswd registry http addr registry http tl certificate cert certificate crt registry http tl key cert private key registry code pre approach successful observe represent fresh deployment image remove registry strong guess strong uploaded new certificate docker container follow pre code docker cert registry container cert code pre restart container pre code docker restart registry container code aforementioned action lead private key parse cause container fail restart note method update ssl tl certificate docker registry cause disruption","<linux><docker><ssl><docker-registry><podman>",998,1,0,"2024-01-01T10:02:04.100","2024-01-01T11:46:20.870"
77741503,1,-1,"scrapy keep show error message load scrapy core downloader handler http httpdownloadhandler scheme http","run scrapy project mac arm first time start url scrapy program keep show error message pre code quot load scrapy core downloader handler http httpdownloadhandler quot scheme quot http quot code pre follow spec pre code mac sonoma chip apple scrapy version twist version virtual env python code pre try reinstall code scrapy code upgrade twist latest version href net wvyxf png rel nofollow noreferrer example code traceback message","<python><macos><scrapy>",154,1,3,"2024-01-01T09:45:31.490",""
77741300,1,0,"error cannot find module moment render deployin nodejs server file","solve problem run strong npm moment strong place strong strong strong npm install strong strong error encounter strong deploying node server render encounter error quot cannot find module moment quot indicate code moment code module use date time manipulation instal accessible deployment environment strong resolve issue strong strong install code moment code strong access terminal project root directory execute follow command install code moment code pre class lang bash prettyprint override code npm moment code pre ensure module include project dependency strong verify installation strong check code moment code list quot dependency quot code package json code file confirm presence code node module code folder strong deployment consideration strong render build process include code node module code ensure code moment code available deployment run code npm moment code flag include devdependencies deployment strong additional troubleshooting step strong strong typo strong check typo code require code statement import code moment code strong cache clearing strong issue persist clear cache use code npm cache clean force code reinstall code moment code strong development server strong restart development server reload dependency strong module location strong code moment code instal standard location provide correct path code require code statement strong version compatibility strong ensure code moment code compatible node version strong request further information strong tailor assistance please provide follow relevant code snippet code index code project structure additional error message log strong remember strong avoid global installation code moment code prevent version conflict question require additional guidance feel free ask","<javascript><node.js><date><deployment><server-side>",31,0,1,"2024-01-01T08:02:47.600",""
